row_index,image_id,true_label,true_class,VGG_pred,VGG_conf,VGG_ptrue,VGG_error,ResNet_pred,ResNet_conf,ResNet_ptrue,ResNet_error,EffNet_pred,EffNet_conf,EffNet_ptrue,EffNet_error,n_wrong,category,wrong_set,mean_conf,min_conf,conf_range,mean_ptrue,min_ptrue,mean_conf_wrong_models,mean_ptrue_wrong_models,n_unique_preds,agreement_level,vote_entropy_bits,jsd_bits,unanimous_outcome
96,96,0,glioma,0,1.0,1.0,0,0,1.0,1.0,0,0,0.998046875,0.998046875,0,0,correct_all,none,0.9993489583333334,0.998046875,0.001953125,0.9993489583333334,0.998046875,,,1,unanimous,-0.0,0.0010687460508773186,unanimous_correct
97,97,0,glioma,1,0.74072265625,0.0723876953125,1,1,0.8828125,0.0207977294921875,1,1,0.82763671875,0.0022182464599609375,1,3,shared_failure,VGG+ResNet+EffNet,0.8170572916666666,0.74072265625,0.14208984375,0.03180122375488281,0.0022182464599609375,0.8170572916666666,0.03180122375488281,1,unanimous,-0.0,0.03510871426646889,unanimous_wrong
98,98,0,glioma,0,1.0,1.0,0,0,1.0,1.0,0,0,0.9990234375,0.9990234375,0,0,correct_all,none,0.9996744791666666,0.9990234375,0.0009765625,0.9996744791666666,0.9990234375,,,1,unanimous,-0.0,0.00039139603477341073,unanimous_correct
99,99,0,glioma,2,0.927734375,0.0,1,2,0.630859375,5.960464477539063e-08,1,1,0.900390625,0.001007080078125,1,3,shared_failure,VGG+ResNet+EffNet,0.8196614583333334,0.630859375,0.296875,0.0003357132275899251,0.0,0.8196614583333334,0.0003357132275899251,2,split_2_1,0.9182958340544896,0.4018310101032686,disagreement
100,100,0,glioma,0,0.94921875,0.94921875,0,0,0.96533203125,0.96533203125,0,0,0.984375,0.984375,0,0,correct_all,none,0.96630859375,0.94921875,0.03515625,0.96630859375,0.94921875,,,1,unanimous,-0.0,0.005996850489627947,unanimous_correct
101,101,0,glioma,0,0.98095703125,0.98095703125,0,0,0.9970703125,0.9970703125,0,0,0.95947265625,0.95947265625,0,0,correct_all,none,0.9791666666666666,0.95947265625,0.03759765625,0.9791666666666666,0.95947265625,,,1,unanimous,-0.0,0.01019743878735302,unanimous_correct
102,102,0,glioma,0,1.0,1.0,0,0,1.0,1.0,0,0,1.0,1.0,0,0,correct_all,none,1.0,1.0,0.0,1.0,1.0,,,1,unanimous,-0.0,0.0001383368780991331,unanimous_correct
103,103,0,glioma,0,1.0,1.0,0,0,1.0,1.0,0,0,0.9853515625,0.9853515625,0,0,correct_all,none,0.9951171875,0.9853515625,0.0146484375,0.9951171875,0.9853515625,,,1,unanimous,-0.0,0.007565268242628015,unanimous_correct
104,104,0,glioma,0,0.998046875,0.998046875,0,0,1.0,1.0,0,0,0.52587890625,0.52587890625,0,0,correct_all,none,0.84130859375,0.52587890625,0.47412109375,0.84130859375,0.52587890625,,,1,unanimous,-0.0,0.29134991406226296,unanimous_correct
105,105,0,glioma,0,0.9921875,0.9921875,0,0,0.94287109375,0.94287109375,0,1,0.595703125,0.2132568359375,1,1,one_model_failure,EffNet,0.8435872395833334,0.595703125,0.396484375,0.7161051432291666,0.2132568359375,0.595703125,0.2132568359375,2,split_2_1,0.9182958340544896,0.49223447493377537,disagreement
106,106,0,glioma,0,0.990234375,0.990234375,0,0,0.998046875,0.998046875,0,0,0.84228515625,0.84228515625,0,0,correct_all,none,0.9435221354166666,0.84228515625,0.15576171875,0.9435221354166666,0.84228515625,,,1,unanimous,-0.0,0.07022418961211369,unanimous_correct
107,107,0,glioma,0,0.88671875,0.88671875,0,1,0.66259765625,0.2076416015625,1,2,0.5693359375,0.055572509765625,1,2,two_model_failures,ResNet+EffNet,0.7062174479166666,0.5693359375,0.3173828125,0.3833109537760417,0.055572509765625,0.615966796875,0.1316070556640625,3,split_1_1_1,1.584962500721156,0.5632878572665536,disagreement
108,108,0,glioma,0,0.9892578125,0.9892578125,0,0,1.0,1.0,0,0,0.89453125,0.89453125,0,0,correct_all,none,0.9612630208333334,0.89453125,0.10546875,0.9612630208333334,0.89453125,,,1,unanimous,-0.0,0.04592449944812382,unanimous_correct
109,109,0,glioma,0,1.0,1.0,0,0,1.0,1.0,0,0,0.9921875,0.9921875,0,0,correct_all,none,0.9973958333333334,0.9921875,0.0078125,0.9973958333333334,0.9921875,,,1,unanimous,-0.0,0.003938268934189325,unanimous_correct
110,110,0,glioma,0,0.476318359375,0.476318359375,0,0,0.80419921875,0.80419921875,0,3,0.625,0.2232666015625,1,1,one_model_failure,EffNet,0.6351725260416666,0.476318359375,0.327880859375,0.5012613932291666,0.2232666015625,0.625,0.2232666015625,2,split_2_1,0.9182958340544896,0.27405186466732,disagreement
111,111,0,glioma,0,0.8818359375,0.8818359375,0,0,0.9912109375,0.9912109375,0,0,0.703125,0.703125,0,0,correct_all,none,0.8587239583333334,0.703125,0.2880859375,0.8587239583333334,0.703125,,,1,unanimous,-0.0,0.09690454164773099,unanimous_correct
112,112,0,glioma,0,1.0,1.0,0,0,1.0,1.0,0,0,0.9990234375,0.9990234375,0,0,correct_all,none,0.9996744791666666,0.9990234375,0.0009765625,0.9996744791666666,0.9990234375,,,1,unanimous,-0.0,0.0007249652318177561,unanimous_correct
113,113,0,glioma,0,0.95947265625,0.95947265625,0,0,0.994140625,0.994140625,0,0,0.72705078125,0.72705078125,0,0,correct_all,none,0.8935546875,0.72705078125,0.26708984375,0.8935546875,0.72705078125,,,1,unanimous,-0.0,0.11146248839100531,unanimous_correct
114,114,0,glioma,0,1.0,1.0,0,0,1.0,1.0,0,0,0.994140625,0.994140625,0,0,correct_all,none,0.998046875,0.994140625,0.005859375,0.998046875,0.994140625,,,1,unanimous,-0.0,0.0030005472267701956,unanimous_correct
115,115,0,glioma,0,0.88037109375,0.88037109375,0,0,0.986328125,0.986328125,0,0,0.91259765625,0.91259765625,0,0,correct_all,none,0.9264322916666666,0.88037109375,0.10595703125,0.9264322916666666,0.88037109375,,,1,unanimous,-0.0,0.052860868430944286,unanimous_correct
116,116,0,glioma,0,1.0,1.0,0,0,1.0,1.0,0,0,1.0,1.0,0,0,correct_all,none,1.0,1.0,0.0,1.0,1.0,,,1,unanimous,-0.0,6.579872428503e-05,unanimous_correct
117,117,0,glioma,2,0.57421875,0.0167083740234375,1,2,0.87158203125,0.05908203125,1,2,0.9375,0.032073974609375,1,3,shared_failure,VGG+ResNet+EffNet,0.79443359375,0.57421875,0.36328125,0.035954793294270836,0.0167083740234375,0.79443359375,0.035954793294270836,1,unanimous,-0.0,0.1493214312627199,unanimous_wrong
118,118,0,glioma,1,0.7294921875,0.265625,1,0,0.74462890625,0.74462890625,0,1,0.70849609375,0.28125,1,2,two_model_failures,VGG+EffNet,0.7275390625,0.70849609375,0.0361328125,0.4305013020833333,0.265625,0.718994140625,0.2734375,2,split_2_1,0.9182958340544896,0.15046821019549672,disagreement
119,119,0,glioma,0,0.9921875,0.9921875,0,0,1.0,1.0,0,0,1.0,1.0,0,0,correct_all,none,0.9973958333333334,0.9921875,0.0078125,0.9973958333333334,0.9921875,,,1,unanimous,-0.0,0.003690599240234179,unanimous_correct
120,120,0,glioma,0,0.9990234375,0.9990234375,0,0,1.0,1.0,0,0,0.998046875,0.998046875,0,0,correct_all,none,0.9990234375,0.998046875,0.001953125,0.9990234375,0.998046875,,,1,unanimous,-0.0,0.0006513965237011903,unanimous_correct
121,121,0,glioma,0,0.994140625,0.994140625,0,0,1.0,1.0,0,0,0.67724609375,0.67724609375,0,0,correct_all,none,0.8904622395833334,0.67724609375,0.32275390625,0.8904622395833334,0.67724609375,,,1,unanimous,-0.0,0.1777134403347393,unanimous_correct
122,122,0,glioma,0,1.0,1.0,0,0,0.9990234375,0.9990234375,0,0,0.9951171875,0.9951171875,0,0,correct_all,none,0.998046875,0.9951171875,0.0048828125,0.998046875,0.9951171875,,,1,unanimous,-0.0,0.0018466940245243785,unanimous_correct
123,123,0,glioma,0,1.0,1.0,0,0,1.0,1.0,0,0,0.9990234375,0.9990234375,0,0,correct_all,none,0.9996744791666666,0.9990234375,0.0009765625,0.9996744791666666,0.9990234375,,,1,unanimous,-0.0,0.0006109260176615852,unanimous_correct
124,124,0,glioma,0,1.0,1.0,0,0,0.9990234375,0.9990234375,0,0,0.92919921875,0.92919921875,0,0,correct_all,none,0.97607421875,0.92919921875,0.07080078125,0.97607421875,0.92919921875,,,1,unanimous,-0.0,0.03680008222875039,unanimous_correct
125,125,0,glioma,1,0.9716796875,0.0252532958984375,1,1,0.9853515625,0.0076446533203125,1,1,0.88134765625,0.07611083984375,1,3,shared_failure,VGG+ResNet+EffNet,0.9461263020833334,0.88134765625,0.10400390625,0.036336263020833336,0.0076446533203125,0.9461263020833334,0.036336263020833336,1,unanimous,-0.0,0.030942165849008163,unanimous_wrong
126,126,0,glioma,1,0.931640625,0.047027587890625,1,1,0.9951171875,0.004100799560546875,1,1,0.97998046875,0.00252532958984375,1,3,shared_failure,VGG+ResNet+EffNet,0.9689127604166666,0.931640625,0.0634765625,0.017884572347005207,0.00252532958984375,0.9689127604166666,0.017884572347005207,1,unanimous,-0.0,0.025980511100309883,unanimous_wrong
127,127,0,glioma,3,0.40576171875,0.24462890625,1,1,0.7529296875,0.1082763671875,1,1,0.490966796875,0.08233642578125,1,3,shared_failure,VGG+ResNet+EffNet,0.5498860677083334,0.40576171875,0.34716796875,0.14508056640625,0.08233642578125,0.5498860677083334,0.14508056640625,2,split_2_1,0.9182958340544896,0.10798658702947317,disagreement
128,128,0,glioma,0,1.0,1.0,0,0,1.0,1.0,0,0,1.0,1.0,0,0,correct_all,none,1.0,1.0,0.0,1.0,1.0,,,1,unanimous,-0.0,0.00012271035890617718,unanimous_correct
129,129,0,glioma,1,0.474853515625,0.1866455078125,1,0,0.900390625,0.900390625,0,0,0.89892578125,0.89892578125,0,1,one_model_failure,VGG,0.758056640625,0.474853515625,0.425537109375,0.6619873046875,0.1866455078125,0.474853515625,0.1866455078125,2,split_2_1,0.9182958340544896,0.4023289854415172,disagreement
130,130,0,glioma,0,1.0,1.0,0,0,1.0,1.0,0,0,0.998046875,0.998046875,0,0,correct_all,none,0.9993489583333334,0.998046875,0.001953125,0.9993489583333334,0.998046875,,,1,unanimous,-0.0,0.0009426345315205016,unanimous_correct
131,131,0,glioma,0,1.0,1.0,0,0,1.0,1.0,0,0,1.0,1.0,0,0,correct_all,none,1.0,1.0,0.0,1.0,1.0,,,1,unanimous,-0.0,0.0001912951432898125,unanimous_correct
132,132,0,glioma,2,0.9990234375,4.172325134277344e-07,1,2,0.80322265625,2.396106719970703e-05,1,1,0.458740234375,0.1556396484375,1,3,shared_failure,VGG+ResNet+EffNet,0.753662109375,0.458740234375,0.540283203125,0.05188800891240438,4.172325134277344e-07,0.753662109375,0.05188800891240438,2,split_2_1,0.9182958340544896,0.3091704075992523,disagreement
133,133,0,glioma,0,1.0,1.0,0,0,1.0,1.0,0,0,0.9931640625,0.9931640625,0,0,correct_all,none,0.9977213541666666,0.9931640625,0.0068359375,0.9977213541666666,0.9931640625,,,1,unanimous,-0.0,0.0035819623062021654,unanimous_correct
134,134,0,glioma,0,0.94921875,0.94921875,0,0,0.998046875,0.998046875,0,0,0.94189453125,0.94189453125,0,0,correct_all,none,0.9630533854166666,0.94189453125,0.05615234375,0.9630533854166666,0.94189453125,,,1,unanimous,-0.0,0.01889869437815031,unanimous_correct
135,135,0,glioma,0,1.0,1.0,0,0,1.0,1.0,0,0,0.998046875,0.998046875,0,0,correct_all,none,0.9993489583333334,0.998046875,0.001953125,0.9993489583333334,0.998046875,,,1,unanimous,-0.0,0.0008650626665042517,unanimous_correct
136,136,0,glioma,0,0.958984375,0.958984375,0,0,1.0,1.0,0,0,0.9970703125,0.9970703125,0,0,correct_all,none,0.9853515625,0.958984375,0.041015625,0.9853515625,0.958984375,,,1,unanimous,-0.0,0.018111136740494846,unanimous_correct
137,137,0,glioma,0,1.0,1.0,0,0,1.0,1.0,0,0,0.9970703125,0.9970703125,0,0,correct_all,none,0.9990234375,0.9970703125,0.0029296875,0.9990234375,0.9970703125,,,1,unanimous,-0.0,0.0014239636551571164,unanimous_correct
138,138,0,glioma,0,1.0,1.0,0,0,1.0,1.0,0,0,1.0,1.0,0,0,correct_all,none,1.0,1.0,0.0,1.0,1.0,,,1,unanimous,-0.0,0.000180921480883188,unanimous_correct
139,139,0,glioma,0,0.98828125,0.98828125,0,0,0.9970703125,0.9970703125,0,0,0.88134765625,0.88134765625,0,0,correct_all,none,0.95556640625,0.88134765625,0.11572265625,0.95556640625,0.88134765625,,,1,unanimous,-0.0,0.04746626529923384,unanimous_correct
140,140,0,glioma,0,1.0,1.0,0,0,1.0,1.0,0,0,0.998046875,0.998046875,0,0,correct_all,none,0.9993489583333334,0.998046875,0.001953125,0.9993489583333334,0.998046875,,,1,unanimous,-0.0,0.0009426345315205016,unanimous_correct
141,141,0,glioma,0,1.0,1.0,0,0,1.0,1.0,0,0,0.998046875,0.998046875,0,0,correct_all,none,0.9993489583333334,0.998046875,0.001953125,0.9993489583333334,0.998046875,,,1,unanimous,-0.0,0.0008478873748799807,unanimous_correct
142,142,0,glioma,0,1.0,1.0,0,0,1.0,1.0,0,0,0.9990234375,0.9990234375,0,0,correct_all,none,0.9996744791666666,0.9990234375,0.0009765625,0.9996744791666666,0.9990234375,,,1,unanimous,-0.0,0.000726668508897855,unanimous_correct
143,143,0,glioma,1,0.9970703125,0.003040313720703125,1,1,1.0,7.748603820800781e-07,1,1,0.77880859375,2.8014183044433594e-05,1,3,shared_failure,VGG+ResNet+EffNet,0.92529296875,0.77880859375,0.22119140625,0.0010230342547098796,7.748603820800781e-07,0.92529296875,0.0010230342547098796,1,unanimous,-0.0,0.1263130422457816,unanimous_wrong
144,144,0,glioma,1,0.97802734375,0.017303466796875,1,0,0.75341796875,0.75341796875,0,0,0.83642578125,0.83642578125,0,1,one_model_failure,VGG,0.85595703125,0.75341796875,0.224609375,0.5357157389322916,0.017303466796875,0.97802734375,0.017303466796875,2,split_2_1,0.9182958340544896,0.7496883560427877,disagreement
145,145,0,glioma,1,0.990234375,0.01009368896484375,1,0,0.9951171875,0.9951171875,0,1,0.80810546875,0.1884765625,1,2,two_model_failures,VGG+EffNet,0.93115234375,0.80810546875,0.18701171875,0.39789581298828125,0.01009368896484375,0.899169921875,0.09928512573242188,2,split_2_1,0.9182958340544896,0.6972679544723575,disagreement
146,146,0,glioma,0,0.9873046875,0.9873046875,0,0,0.8984375,0.8984375,0,0,0.80517578125,0.80517578125,0,0,correct_all,none,0.89697265625,0.80517578125,0.18212890625,0.89697265625,0.80517578125,,,1,unanimous,-0.0,0.055814460290377566,unanimous_correct
147,147,0,glioma,0,1.0,1.0,0,0,1.0,1.0,0,0,0.98828125,0.98828125,0,0,correct_all,none,0.99609375,0.98828125,0.01171875,0.99609375,0.98828125,,,1,unanimous,-0.0,0.00578064489310149,unanimous_correct
148,148,0,glioma,0,0.556640625,0.556640625,0,0,0.87451171875,0.87451171875,0,0,0.75390625,0.75390625,0,0,correct_all,none,0.7283528645833334,0.556640625,0.31787109375,0.7283528645833334,0.556640625,,,1,unanimous,-0.0,0.08340969985434765,unanimous_correct
149,149,0,glioma,0,1.0,1.0,0,0,1.0,1.0,0,0,1.0,1.0,0,0,correct_all,none,1.0,1.0,0.0,1.0,1.0,,,1,unanimous,-0.0,2.2161706301129433e-05,unanimous_correct
150,150,0,glioma,0,1.0,1.0,0,0,1.0,1.0,0,0,1.0,1.0,0,0,correct_all,none,1.0,1.0,0.0,1.0,1.0,,,1,unanimous,-0.0,5.564688138539535e-05,unanimous_correct
151,151,0,glioma,0,1.0,1.0,0,0,1.0,1.0,0,0,0.9990234375,0.9990234375,0,0,correct_all,none,0.9996744791666666,0.9990234375,0.0009765625,0.9996744791666666,0.9990234375,,,1,unanimous,-0.0,0.0004894785027781817,unanimous_correct
152,152,0,glioma,0,1.0,1.0,0,0,1.0,1.0,0,0,0.9873046875,0.9873046875,0,0,correct_all,none,0.9957682291666666,0.9873046875,0.0126953125,0.9957682291666666,0.9873046875,,,1,unanimous,-0.0,0.006456515292204909,unanimous_correct
153,153,0,glioma,0,0.994140625,0.994140625,0,0,0.9970703125,0.9970703125,0,0,0.96875,0.96875,0,0,correct_all,none,0.9866536458333334,0.96875,0.0283203125,0.9866536458333334,0.96875,,,1,unanimous,-0.0,0.008952298423185637,unanimous_correct
154,154,0,glioma,1,1.0,0.0001442432403564453,1,1,0.8359375,0.036224365234375,1,1,0.63232421875,0.165771484375,1,3,shared_failure,VGG+ResNet+EffNet,0.82275390625,0.63232421875,0.36767578125,0.06738003094991048,0.0001442432403564453,0.82275390625,0.06738003094991048,1,unanimous,-0.0,0.14950084626149318,unanimous_wrong
155,155,0,glioma,0,0.94970703125,0.94970703125,0,0,0.93115234375,0.93115234375,0,0,0.6474609375,0.6474609375,0,0,correct_all,none,0.8427734375,0.6474609375,0.30224609375,0.8427734375,0.6474609375,,,1,unanimous,-0.0,0.09890069701819093,unanimous_correct
156,156,0,glioma,0,1.0,1.0,0,0,1.0,1.0,0,0,1.0,1.0,0,0,correct_all,none,1.0,1.0,0.0,1.0,1.0,,,1,unanimous,-0.0,0.00018613556552755537,unanimous_correct
157,157,0,glioma,0,1.0,1.0,0,0,1.0,1.0,0,0,1.0,1.0,0,0,correct_all,none,1.0,1.0,0.0,1.0,1.0,,,1,unanimous,-0.0,0.00010220861483376757,unanimous_correct
158,158,0,glioma,0,1.0,1.0,0,0,0.9990234375,0.9990234375,0,0,0.9990234375,0.9990234375,0,0,correct_all,none,0.9993489583333334,0.9990234375,0.0009765625,0.9993489583333334,0.9990234375,,,1,unanimous,-0.0,0.00036970993161045736,unanimous_correct
159,159,0,glioma,0,1.0,1.0,0,0,1.0,1.0,0,0,1.0,1.0,0,0,correct_all,none,1.0,1.0,0.0,1.0,1.0,,,1,unanimous,-0.0,9.172472000367642e-05,unanimous_correct
160,160,0,glioma,0,1.0,1.0,0,0,1.0,1.0,0,0,0.9921875,0.9921875,0,0,correct_all,none,0.9973958333333334,0.9921875,0.0078125,0.9973958333333334,0.9921875,,,1,unanimous,-0.0,0.004248183596636052,unanimous_correct
161,161,0,glioma,0,1.0,1.0,0,0,1.0,1.0,0,0,0.9921875,0.9921875,0,0,correct_all,none,0.9973958333333334,0.9921875,0.0078125,0.9973958333333334,0.9921875,,,1,unanimous,-0.0,0.0038465836987918584,unanimous_correct
162,162,0,glioma,0,0.91650390625,0.91650390625,0,0,0.9853515625,0.9853515625,0,0,0.70166015625,0.70166015625,0,0,correct_all,none,0.8678385416666666,0.70166015625,0.28369140625,0.8678385416666666,0.70166015625,,,1,unanimous,-0.0,0.09583294150438376,unanimous_correct
163,163,0,glioma,0,0.998046875,0.998046875,0,0,1.0,1.0,0,0,0.970703125,0.970703125,0,0,correct_all,none,0.9895833333333334,0.970703125,0.029296875,0.9895833333333334,0.970703125,,,1,unanimous,-0.0,0.012869911034174633,unanimous_correct
164,164,0,glioma,0,0.85888671875,0.85888671875,0,0,0.95263671875,0.95263671875,0,1,0.9052734375,0.09051513671875,1,1,one_model_failure,EffNet,0.9055989583333334,0.85888671875,0.09375,0.6340128580729166,0.09051513671875,0.9052734375,0.09051513671875,2,split_2_1,0.9182958340544896,0.5142342047052906,disagreement
165,165,0,glioma,0,1.0,1.0,0,0,1.0,1.0,0,0,1.0,1.0,0,0,correct_all,none,1.0,1.0,0.0,1.0,1.0,,,1,unanimous,-0.0,0.0001319192265831629,unanimous_correct
166,166,0,glioma,0,1.0,1.0,0,0,1.0,1.0,0,0,0.97314453125,0.97314453125,0,0,correct_all,none,0.9910481770833334,0.97314453125,0.02685546875,0.9910481770833334,0.97314453125,,,1,unanimous,-0.0,0.013815869928032798,unanimous_correct
167,167,0,glioma,0,0.91748046875,0.91748046875,0,0,0.9873046875,0.9873046875,0,1,0.72021484375,0.25341796875,1,1,one_model_failure,EffNet,0.875,0.72021484375,0.26708984375,0.7194010416666666,0.25341796875,0.72021484375,0.25341796875,2,split_2_1,0.9182958340544896,0.4179506273252179,disagreement
168,168,0,glioma,0,1.0,1.0,0,0,1.0,1.0,0,0,0.96435546875,0.96435546875,0,0,correct_all,none,0.9881184895833334,0.96435546875,0.03564453125,0.9881184895833334,0.96435546875,,,1,unanimous,-0.0,0.018294845998201234,unanimous_correct
169,169,0,glioma,0,0.93408203125,0.93408203125,0,0,0.9921875,0.9921875,0,0,0.53173828125,0.53173828125,0,0,correct_all,none,0.8193359375,0.53173828125,0.46044921875,0.8193359375,0.53173828125,,,1,unanimous,-0.0,0.21124846840714623,unanimous_correct
170,170,0,glioma,0,1.0,1.0,0,0,0.990234375,0.990234375,0,0,0.89111328125,0.89111328125,0,0,correct_all,none,0.96044921875,0.89111328125,0.10888671875,0.96044921875,0.89111328125,,,1,unanimous,-0.0,0.048284567304085035,unanimous_correct
171,171,0,glioma,0,1.0,1.0,0,0,1.0,1.0,0,0,0.9990234375,0.9990234375,0,0,correct_all,none,0.9996744791666666,0.9990234375,0.0009765625,0.9996744791666666,0.9990234375,,,1,unanimous,-0.0,0.0003082215889524697,unanimous_correct
172,172,0,glioma,0,1.0,1.0,0,0,1.0,1.0,0,0,0.9990234375,0.9990234375,0,0,correct_all,none,0.9996744791666666,0.9990234375,0.0009765625,0.9996744791666666,0.9990234375,,,1,unanimous,-0.0,0.000398296381091289,unanimous_correct
173,173,0,glioma,0,1.0,1.0,0,0,1.0,1.0,0,0,0.9990234375,0.9990234375,0,0,correct_all,none,0.9996744791666666,0.9990234375,0.0009765625,0.9996744791666666,0.9990234375,,,1,unanimous,-0.0,0.0007332968358286333,unanimous_correct
174,174,0,glioma,0,0.994140625,0.994140625,0,0,1.0,1.0,0,0,0.9912109375,0.9912109375,0,0,correct_all,none,0.9951171875,0.9912109375,0.0087890625,0.9951171875,0.9912109375,,,1,unanimous,-0.0,0.0028592747130704796,unanimous_correct
175,175,0,glioma,0,0.919921875,0.919921875,0,0,0.994140625,0.994140625,0,0,0.5849609375,0.5849609375,0,0,correct_all,none,0.8330078125,0.5849609375,0.4091796875,0.8330078125,0.5849609375,,,1,unanimous,-0.0,0.17260347826712313,unanimous_correct
176,176,0,glioma,0,1.0,1.0,0,0,1.0,1.0,0,0,0.990234375,0.990234375,0,0,correct_all,none,0.9967447916666666,0.990234375,0.009765625,0.9967447916666666,0.990234375,,,1,unanimous,-0.0,0.004774408085132086,unanimous_correct
177,177,0,glioma,2,0.57421875,0.0167083740234375,1,2,0.87158203125,0.05908203125,1,2,0.9375,0.032073974609375,1,3,shared_failure,VGG+ResNet+EffNet,0.79443359375,0.57421875,0.36328125,0.035954793294270836,0.0167083740234375,0.79443359375,0.035954793294270836,1,unanimous,-0.0,0.1493214312627199,unanimous_wrong
178,178,0,glioma,0,0.9892578125,0.9892578125,0,0,1.0,1.0,0,0,0.84130859375,0.84130859375,0,0,correct_all,none,0.9435221354166666,0.84130859375,0.15869140625,0.9435221354166666,0.84130859375,,,1,unanimous,-0.0,0.0740417358513987,unanimous_correct
179,179,0,glioma,0,1.0,1.0,0,0,1.0,1.0,0,0,1.0,1.0,0,0,correct_all,none,1.0,1.0,0.0,1.0,1.0,,,1,unanimous,-0.0,8.234051040673822e-05,unanimous_correct
180,180,0,glioma,0,1.0,1.0,0,0,1.0,1.0,0,0,1.0,1.0,0,0,correct_all,none,1.0,1.0,0.0,1.0,1.0,,,1,unanimous,-0.0,5.640957490052475e-05,unanimous_correct
181,181,0,glioma,0,1.0,1.0,0,0,1.0,1.0,0,0,1.0,1.0,0,0,correct_all,none,1.0,1.0,0.0,1.0,1.0,,,1,unanimous,-0.0,0.0001749408489006921,unanimous_correct
182,182,0,glioma,0,0.66845703125,0.66845703125,0,1,0.671875,0.328125,1,1,0.888671875,0.10491943359375,1,2,two_model_failures,ResNet+EffNet,0.7430013020833334,0.66845703125,0.22021484375,0.3671671549479167,0.10491943359375,0.7802734375,0.216522216796875,2,split_2_1,0.9182958340544896,0.18078923276098346,disagreement
183,183,0,glioma,1,1.0,0.0,1,1,1.0,5.960464477539063e-08,1,2,0.87890625,0.0001493692398071289,1,3,shared_failure,VGG+ResNet+EffNet,0.9596354166666666,0.87890625,0.12109375,4.980961481730143e-05,0.0,0.9596354166666666,4.980961481730143e-05,2,split_2_1,0.9182958340544896,0.7238580530049048,disagreement
